dataset_name,seed,backbone_type,run_id,variant,run_dir,target_domain,support_seed,support_size_requested,support_size_actual,eval_size,sampling_policy,sampling_policy_effective,split_status,no_data_reason,candidate_experts,excluded_experts,target_expert_excluded,support_eval_disjoint,support_labels_used,support_is_target_local,support_eval_split_id,oracle_expert,oracle_eval_nelbo,worst_eval_nelbo,support_nelbo_by_expert_json,eval_nelbo_by_expert_json,support_rank_by_expert_json,eval_rank_by_expert_json,calibration_mae,spearman_support_vs_eval_utility,method,adoption_eligible,diagnostic_only,exploratory_only,baseline_available,source_method,routing_uses_eval_nelbo,routing_uses_eval_indices,selected_expert,support_mean_nelbo,selected_eval_nelbo,oracle_gap,normalized_oracle_gap,top1_oracle_hit,selection_margin
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,23,64,64,11,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed23_random_k64,100,0.1533746753226627,0.19440234926613895,"{""100"":0.17482224700506777,""40"":0.17129375191871077,""400"":0.16935916617512703}","{""100"":0.1533746753226627,""40"":0.18802659552205692,""400"":0.19440234926613895}","{""100"":3,""40"":2,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.830159594505323,-1.0,support_set_calibration_top1,1,0,0,1,,0,0,400,0.16935916617512703,0.19440234926613895,0.041027673943476256,1.0,0.0,0.0019345857435837388
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,4,4,71,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k4,40,0.17197356089739732,0.17420932724022528,"{""100"":0.1267207507044077,""40"":0.20524246245622635,""400"":0.15397466719150543}","{""100"":0.17420932724022528,""40"":0.17197356089739732,""400"":0.1741058282868963}","{""100"":1,""40"":3,""400"":2}","{""100"":3,""40"":1,""400"":2}",0.8688733217668192,-1.0,domain_oracle,0,1,0,1,,1,1,40,0.20524246245622635,0.17197356089739732,0.0,0.0,1.0,0.002132267389498982
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,4,4,71,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k4,40,0.17197356089739732,0.17420932724022528,"{""100"":0.1267207507044077,""40"":0.20524246245622635,""400"":0.15397466719150543}","{""100"":0.17420932724022528,""40"":0.17197356089739732,""400"":0.1741058282868963}","{""100"":1,""40"":3,""400"":2}","{""100"":3,""40"":1,""400"":2}",0.8688733217668192,-1.0,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.1267207507044077,0.17420932724022528,0.0022357663428279606,1.0,0.0,0.16598292317678695
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,4,4,71,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k4,40,0.17197356089739732,0.17420932724022528,"{""100"":0.1267207507044077,""40"":0.20524246245622635,""400"":0.15397466719150543}","{""100"":0.17420932724022528,""40"":0.17197356089739732,""400"":0.1741058282868963}","{""100"":1,""40"":3,""400"":2}","{""100"":3,""40"":1,""400"":2}",0.8688733217668192,-1.0,per_query_oracle,0,1,0,1,,1,1,-1,0.16197929345071316,0.12383302899313645,0.0,0.0,1.0,0.0
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,4,4,71,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k4,40,0.17197356089739732,0.17420932724022528,"{""100"":0.1267207507044077,""40"":0.20524246245622635,""400"":0.15397466719150543}","{""100"":0.17420932724022528,""40"":0.17197356089739732,""400"":0.1741058282868963}","{""100"":1,""40"":3,""400"":2}","{""100"":3,""40"":1,""400"":2}",0.8688733217668192,-1.0,static_embedding_baseline,1,0,0,1,,0,0,100,0.1267207507044077,0.17420932724022528,0.0022357663428279606,1.0,0.0,1.578883559880266
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,4,4,71,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k4,40,0.17197356089739732,0.17420932724022528,"{""100"":0.1267207507044077,""40"":0.20524246245622635,""400"":0.15397466719150543}","{""100"":0.17420932724022528,""40"":0.17197356089739732,""400"":0.1741058282868963}","{""100"":1,""40"":3,""400"":2}","{""100"":3,""40"":1,""400"":2}",0.8688733217668192,-1.0,support_set_calibration_top1,1,0,0,1,,0,0,100,0.1267207507044077,0.17420932724022528,0.0022357663428279606,1.0,0.0,0.02725391648709774
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,4,4,71,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k4,40,0.17156034078396543,0.17368195720121893,"{""100"":0.16448762640357018,""40"":0.21257711946964264,""400"":0.16149837896227837}","{""100"":0.17208161593323024,""40"":0.17156034078396543,""400"":0.17368195720121893}","{""100"":2,""40"":3,""400"":1}","{""100"":2,""40"":1,""400"":3}",0.7290582764755428,-1.0,domain_oracle,0,1,0,1,,1,1,40,0.21257711946964264,0.17156034078396543,0.0,0.0,1.0,0.0005212751492648104
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,4,4,71,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k4,40,0.17156034078396543,0.17368195720121893,"{""100"":0.16448762640357018,""40"":0.21257711946964264,""400"":0.16149837896227837}","{""100"":0.17208161593323024,""40"":0.17156034078396543,""400"":0.17368195720121893}","{""100"":2,""40"":3,""400"":1}","{""100"":2,""40"":1,""400"":3}",0.7290582764755428,-1.0,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.16448762640357018,0.17208161593323024,0.0005212751492648104,0.24569716986806556,0.0,0.16598292317678695
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,4,4,71,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k4,40,0.17156034078396543,0.17368195720121893,"{""100"":0.16448762640357018,""40"":0.21257711946964264,""400"":0.16149837896227837}","{""100"":0.17208161593323024,""40"":0.17156034078396543,""400"":0.17368195720121893}","{""100"":2,""40"":3,""400"":1}","{""100"":2,""40"":1,""400"":3}",0.7290582764755428,-1.0,per_query_oracle,0,1,0,1,,1,1,-1,0.17952104161183038,0.12273610782035639,0.0,0.0,1.0,0.0
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,4,4,71,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k4,40,0.17156034078396543,0.17368195720121893,"{""100"":0.16448762640357018,""40"":0.21257711946964264,""400"":0.16149837896227837}","{""100"":0.17208161593323024,""40"":0.17156034078396543,""400"":0.17368195720121893}","{""100"":2,""40"":3,""400"":1}","{""100"":2,""40"":1,""400"":3}",0.7290582764755428,-1.0,static_embedding_baseline,1,0,0,1,,0,0,100,0.16448762640357018,0.17208161593323024,0.0005212751492648104,0.24569716986806556,0.0,1.9613784191987982
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,4,4,71,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k4,40,0.17156034078396543,0.17368195720121893,"{""100"":0.16448762640357018,""40"":0.21257711946964264,""400"":0.16149837896227837}","{""100"":0.17208161593323024,""40"":0.17156034078396543,""400"":0.17368195720121893}","{""100"":2,""40"":3,""400"":1}","{""100"":2,""40"":1,""400"":3}",0.7290582764755428,-1.0,support_set_calibration_top1,1,0,0,1,,0,0,400,0.16149837896227837,0.17368195720121893,0.0021216164172535024,1.0,0.0,0.002989247441291809
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,8,8,67,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k8,40,0.17028016430228504,0.17512864130201625,"{""100"":0.1519271256402135,""40"":0.20279020816087723,""400"":0.15547418873757124}","{""100"":0.17403474972764058,""40"":0.17028016430228504,""400"":0.17512864130201625}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.9015490065252937,-0.5,domain_oracle,0,1,0,1,,1,1,40,0.20279020816087723,0.17028016430228504,0.0,0.0,1.0,0.0037545854253555333
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,8,8,67,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k8,40,0.17028016430228504,0.17512864130201625,"{""100"":0.1519271256402135,""40"":0.20279020816087723,""400"":0.15547418873757124}","{""100"":0.17403474972764058,""40"":0.17028016430228504,""400"":0.17512864130201625}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.9015490065252937,-0.5,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.1519271256402135,0.17403474972764058,0.0037545854253555333,0.7743844975574152,0.0,0.16598292317678695
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,8,8,67,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k8,40,0.17028016430228504,0.17512864130201625,"{""100"":0.1519271256402135,""40"":0.20279020816087723,""400"":0.15547418873757124}","{""100"":0.17403474972764058,""40"":0.17028016430228504,""400"":0.17512864130201625}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.9015490065252937,-0.5,per_query_oracle,0,1,0,1,,1,1,-1,0.17006384084622064,0.1228916937513138,0.0,0.0,1.0,0.0
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,8,8,67,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k8,40,0.17028016430228504,0.17512864130201625,"{""100"":0.1519271256402135,""40"":0.20279020816087723,""400"":0.15547418873757124}","{""100"":0.17403474972764058,""40"":0.17028016430228504,""400"":0.17512864130201625}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.9015490065252937,-0.5,static_embedding_baseline,1,0,0,1,,0,0,100,0.1519271256402135,0.17403474972764058,0.0037545854253555333,0.7743844975574152,0.0,3.1099433733777904
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,8,8,67,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k8,40,0.17028016430228504,0.17512864130201625,"{""100"":0.1519271256402135,""40"":0.20279020816087723,""400"":0.15547418873757124}","{""100"":0.17403474972764058,""40"":0.17028016430228504,""400"":0.17512864130201625}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.9015490065252937,-0.5,support_set_calibration_top1,1,0,0,1,,0,0,100,0.1519271256402135,0.17403474972764058,0.0037545854253555333,0.7743844975574152,0.0,0.00354706309735775
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,8,8,67,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k8,40,0.17099761696004157,0.1740258550688402,"{""100"":0.15845113340765238,""40"":0.19678154215216637,""400"":0.16471002344042063}","{""100"":0.17325576372555831,""40"":0.17099761696004157,""400"":0.1740258550688402}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.8608029060833965,-0.5,domain_oracle,0,1,0,1,,1,1,40,0.19678154215216637,0.17099761696004157,0.0,0.0,1.0,0.0022581467655167498
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,8,8,67,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k8,40,0.17099761696004157,0.1740258550688402,"{""100"":0.15845113340765238,""40"":0.19678154215216637,""400"":0.16471002344042063}","{""100"":0.17325576372555831,""40"":0.17099761696004157,""400"":0.1740258550688402}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.8608029060833965,-0.5,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.15845113340765238,0.17325576372555831,0.0022581467655167498,0.7456965682307626,0.0,0.16598292317678695
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,8,8,67,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k8,40,0.17099761696004157,0.1740258550688402,"{""100"":0.15845113340765238,""40"":0.19678154215216637,""400"":0.16471002344042063}","{""100"":0.17325576372555831,""40"":0.17099761696004157,""400"":0.1740258550688402}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.8608029060833965,-0.5,per_query_oracle,0,1,0,1,,1,1,-1,0.17331423300007978,0.12352587916512987,0.0,0.0,1.0,0.0
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,8,8,67,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k8,40,0.17099761696004157,0.1740258550688402,"{""100"":0.15845113340765238,""40"":0.19678154215216637,""400"":0.16471002344042063}","{""100"":0.17325576372555831,""40"":0.17099761696004157,""400"":0.1740258550688402}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.8608029060833965,-0.5,static_embedding_baseline,1,0,0,1,,0,0,100,0.15845113340765238,0.17325576372555831,0.0022581467655167498,0.7456965682307626,0.0,1.0309983364321411
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,8,8,67,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k8,40,0.17099761696004157,0.1740258550688402,"{""100"":0.15845113340765238,""40"":0.19678154215216637,""400"":0.16471002344042063}","{""100"":0.17325576372555831,""40"":0.17099761696004157,""400"":0.1740258550688402}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.8608029060833965,-0.5,support_set_calibration_top1,1,0,0,1,,0,0,100,0.15845113340765238,0.17325576372555831,0.0022581467655167498,0.7456965682307626,0.0,0.0062588900327682495
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,16,16,59,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k16,40,0.16482659618733292,0.17771601512775584,"{""100"":0.14940627152100205,""40"":0.20664521865546703,""400"":0.17162229446694255}","{""100"":0.17771601512775584,""40"":0.16482659618733292,""400"":0.17341450450278945}","{""100"":1,""40"":3,""400"":2}","{""100"":3,""40"":1,""400"":2}",0.7593826984240627,-1.0,domain_oracle,0,1,0,1,,1,1,40,0.20664521865546703,0.16482659618733292,0.0,0.0,1.0,0.008587908315456527
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,16,16,59,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k16,40,0.16482659618733292,0.17771601512775584,"{""100"":0.14940627152100205,""40"":0.20664521865546703,""400"":0.17162229446694255}","{""100"":0.17771601512775584,""40"":0.16482659618733292,""400"":0.17341450450278945}","{""100"":1,""40"":3,""400"":2}","{""100"":3,""40"":1,""400"":2}",0.7593826984240627,-1.0,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.14940627152100205,0.17771601512775584,0.01288941894042292,1.0,0.0,0.16598292317678695
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,16,16,59,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k16,40,0.16482659618733292,0.17771601512775584,"{""100"":0.14940627152100205,""40"":0.20664521865546703,""400"":0.17162229446694255}","{""100"":0.17771601512775584,""40"":0.16482659618733292,""400"":0.17341450450278945}","{""100"":1,""40"":3,""400"":2}","{""100"":3,""40"":1,""400"":2}",0.7593826984240627,-1.0,per_query_oracle,0,1,0,1,,1,1,-1,0.17589126154780388,0.12382239343251213,0.0,0.0,1.0,0.0
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,16,16,59,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k16,40,0.16482659618733292,0.17771601512775584,"{""100"":0.14940627152100205,""40"":0.20664521865546703,""400"":0.17162229446694255}","{""100"":0.17771601512775584,""40"":0.16482659618733292,""400"":0.17341450450278945}","{""100"":1,""40"":3,""400"":2}","{""100"":3,""40"":1,""400"":2}",0.7593826984240627,-1.0,static_embedding_baseline,1,0,0,1,,0,0,100,0.14940627152100205,0.17771601512775584,0.01288941894042292,1.0,0.0,3.9596040633080394
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,16,16,59,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k16,40,0.16482659618733292,0.17771601512775584,"{""100"":0.14940627152100205,""40"":0.20664521865546703,""400"":0.17162229446694255}","{""100"":0.17771601512775584,""40"":0.16482659618733292,""400"":0.17341450450278945}","{""100"":1,""40"":3,""400"":2}","{""100"":3,""40"":1,""400"":2}",0.7593826984240627,-1.0,support_set_calibration_top1,1,0,0,1,,0,0,100,0.14940627152100205,0.17771601512775584,0.01288941894042292,1.0,0.0,0.022216022945940495
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,16,16,59,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k16,100,0.16970981556480214,0.17523850626864676,"{""100"":0.1789291324093938,""40"":0.1682513002306223,""400"":0.17331330757588148}","{""100"":0.16970981556480214,""40"":0.17523850626864676,""400"":0.1729559246766365}","{""100"":3,""40"":1,""400"":2}","{""100"":1,""40"":3,""400"":2}",0.7043573002374042,-1.0,domain_oracle,0,1,0,1,,1,1,100,0.1789291324093938,0.16970981556480214,0.0,0.0,1.0,0.003246109111834372
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,16,16,59,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k16,100,0.16970981556480214,0.17523850626864676,"{""100"":0.1789291324093938,""40"":0.1682513002306223,""400"":0.17331330757588148}","{""100"":0.16970981556480214,""40"":0.17523850626864676,""400"":0.1729559246766365}","{""100"":3,""40"":1,""400"":2}","{""100"":1,""40"":3,""400"":2}",0.7043573002374042,-1.0,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.1789291324093938,0.16970981556480214,0.0,0.0,1.0,0.16598292317678695
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,16,16,59,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k16,100,0.16970981556480214,0.17523850626864676,"{""100"":0.1789291324093938,""40"":0.1682513002306223,""400"":0.17331330757588148}","{""100"":0.16970981556480214,""40"":0.17523850626864676,""400"":0.1729559246766365}","{""100"":3,""40"":1,""400"":2}","{""100"":1,""40"":3,""400"":2}",0.7043573002374042,-1.0,per_query_oracle,0,1,0,1,,1,1,-1,0.1734979134052992,0.12332146362227908,0.0,0.0,1.0,0.0
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,16,16,59,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k16,100,0.16970981556480214,0.17523850626864676,"{""100"":0.1789291324093938,""40"":0.1682513002306223,""400"":0.17331330757588148}","{""100"":0.16970981556480214,""40"":0.17523850626864676,""400"":0.1729559246766365}","{""100"":3,""40"":1,""400"":2}","{""100"":1,""40"":3,""400"":2}",0.7043573002374042,-1.0,static_embedding_baseline,1,0,0,1,,0,0,100,0.1789291324093938,0.16970981556480214,0.0,0.0,1.0,3.0233823237715267
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,16,16,59,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed31_random_k16,100,0.16970981556480214,0.17523850626864676,"{""100"":0.1789291324093938,""40"":0.1682513002306223,""400"":0.17331330757588148}","{""100"":0.16970981556480214,""40"":0.17523850626864676,""400"":0.1729559246766365}","{""100"":3,""40"":1,""400"":2}","{""100"":1,""40"":3,""400"":2}",0.7043573002374042,-1.0,support_set_calibration_top1,1,0,0,1,,0,0,40,0.1682513002306223,0.17523850626864676,0.005528690703844624,1.0,0.0,0.00506200734525919
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,32,32,43,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k32,40,0.16233814473068992,0.1728191516080568,"{""100"":0.1714349566027522,""40"":0.18907976406626403,""400"":0.173318404937163}","{""100"":0.17185643315315247,""40"":0.16233814473068992,""400"":0.1728191516080568}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.9338013400408608,-0.5,domain_oracle,0,1,0,1,,1,1,40,0.18907976406626403,0.16233814473068992,0.0,0.0,1.0,0.00951828842246255
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,32,32,43,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k32,40,0.16233814473068992,0.1728191516080568,"{""100"":0.1714349566027522,""40"":0.18907976406626403,""400"":0.173318404937163}","{""100"":0.17185643315315247,""40"":0.16233814473068992,""400"":0.1728191516080568}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.9338013400408608,-0.5,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.1714349566027522,0.17185643315315247,0.00951828842246255,0.9081463769494064,0.0,0.16598292317678695
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,32,32,43,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k32,40,0.16233814473068992,0.1728191516080568,"{""100"":0.1714349566027522,""40"":0.18907976406626403,""400"":0.173318404937163}","{""100"":0.17185643315315247,""40"":0.16233814473068992,""400"":0.1728191516080568}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.9338013400408608,-0.5,per_query_oracle,0,1,0,1,,1,1,-1,0.17794437520205975,0.12312184603408326,0.0,0.0,1.0,0.0
breakhis,42,dinov2_vitb14,2026-03-18_1538_seed42,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_dinov2_vitb14_v1/2026-03-18_1538_seed42,200,31,32,32,43,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed31_class_balanced_k32,40,0.16233814473068992,0.1728191516080568,"{""100"":0.1714349566027522,""40"":0.18907976406626403,""400"":0.173318404937163}","{""100"":0.17185643315315247,""40"":0.16233814473068992,""400"":0.1728191516080568}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.9338013400408608,-0.5,static_embedding_baseline,1,0,0,1,,0,0,100,0.1714349566027522,0.17185643315315247,0.00951828842246255,0.9081463769494064,0.0,3.2222386716184612
