matched_key,dataset_name,backbone_type,run_id,target_domain,support_seed,support_size_requested,sampling_policy,sampling_policy_effective,support_gap,metadata_gap,embedding_gap,normalized_gap_reduction_vs_metadata,normalized_gap_reduction_vs_static_embedding,top1_delta_vs_metadata,top1_delta_vs_static_embedding,safe_audit
breakhis|resnet18|2026-03-18_1523_seed43|400|17|4|random|random|target400_seed17_random_k4,breakhis,resnet18,2026-03-18_1523_seed43,400,17,4,random,random,0.2931830140220056,0.2931830140220056,0.2931830140220056,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|17|64|class_balanced|class_balanced|target400_seed17_class_balanced_k64,breakhis,resnet18,2026-03-18_1523_seed43,400,17,64,class_balanced,class_balanced,0.5053983531188411,1.0,1.0,0.49460164688115893,0.49460164688115893,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|17|64|random|random|target400_seed17_random_k64,breakhis,resnet18,2026-03-18_1523_seed43,400,17,64,random,random,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|17|8|class_balanced|class_balanced|target400_seed17_class_balanced_k8,breakhis,resnet18,2026-03-18_1523_seed43,400,17,8,class_balanced,class_balanced,0.005118912703936828,0.0,0.0,-0.005118912703936828,-0.005118912703936828,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|17|8|random|random|target400_seed17_random_k8,breakhis,resnet18,2026-03-18_1523_seed43,400,17,8,random,random,0.3491576542215607,0.3491576542215607,0.3491576542215607,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|23|16|class_balanced|class_balanced|target400_seed23_class_balanced_k16,breakhis,resnet18,2026-03-18_1523_seed43,400,23,16,class_balanced,class_balanced,0.46272019446027074,0.46272019446027074,0.46272019446027074,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|23|16|random|random|target400_seed23_random_k16,breakhis,resnet18,2026-03-18_1523_seed43,400,23,16,random,random,0.0,0.22877450297885818,0.22877450297885818,0.22877450297885818,0.22877450297885818,1.0,1.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|23|32|class_balanced|class_balanced|target400_seed23_class_balanced_k32,breakhis,resnet18,2026-03-18_1523_seed43,400,23,32,class_balanced,class_balanced,0.6526088188105202,0.6526088188105202,0.6526088188105202,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|23|32|random|random|target400_seed23_random_k32,breakhis,resnet18,2026-03-18_1523_seed43,400,23,32,random,random,0.0,0.41470094436801896,0.41470094436801896,0.41470094436801896,0.41470094436801896,1.0,1.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|23|4|class_balanced|class_balanced|target400_seed23_class_balanced_k4,breakhis,resnet18,2026-03-18_1523_seed43,400,23,4,class_balanced,class_balanced,0.27686016227925586,0.27686016227925586,0.27686016227925586,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|23|4|random|random|target400_seed23_random_k4,breakhis,resnet18,2026-03-18_1523_seed43,400,23,4,random,random,0.25158680797467686,0.25158680797467686,0.25158680797467686,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|23|64|class_balanced|class_balanced|target400_seed23_class_balanced_k64,breakhis,resnet18,2026-03-18_1523_seed43,400,23,64,class_balanced,class_balanced,1.0,0.6607140747572271,0.6607140747572271,-0.3392859252427729,-0.3392859252427729,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|23|64|random|random|target400_seed23_random_k64,breakhis,resnet18,2026-03-18_1523_seed43,400,23,64,random,random,0.5700001407333547,1.0,1.0,0.4299998592666453,0.4299998592666453,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|23|8|class_balanced|class_balanced|target400_seed23_class_balanced_k8,breakhis,resnet18,2026-03-18_1523_seed43,400,23,8,class_balanced,class_balanced,0.3026663307163158,0.3026663307163158,0.3026663307163158,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|23|8|random|random|target400_seed23_random_k8,breakhis,resnet18,2026-03-18_1523_seed43,400,23,8,random,random,0.2822551725913042,0.2822551725913042,0.2822551725913042,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|31|16|class_balanced|class_balanced|target400_seed31_class_balanced_k16,breakhis,resnet18,2026-03-18_1523_seed43,400,31,16,class_balanced,class_balanced,0.0,0.06945607281832283,0.06945607281832283,0.06945607281832283,0.06945607281832283,1.0,1.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|31|16|random|random|target400_seed31_random_k16,breakhis,resnet18,2026-03-18_1523_seed43,400,31,16,random,random,0.0,0.13916285319312738,0.13916285319312738,0.13916285319312738,0.13916285319312738,1.0,1.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|31|32|class_balanced|class_balanced|target400_seed31_class_balanced_k32,breakhis,resnet18,2026-03-18_1523_seed43,400,31,32,class_balanced,class_balanced,0.04008022439583883,0.0,0.0,-0.04008022439583883,-0.04008022439583883,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|31|32|random|random|target400_seed31_random_k32,breakhis,resnet18,2026-03-18_1523_seed43,400,31,32,random,random,0.13451276699168846,0.0,0.0,-0.13451276699168846,-0.13451276699168846,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|31|4|class_balanced|class_balanced|target400_seed31_class_balanced_k4,breakhis,resnet18,2026-03-18_1523_seed43,400,31,4,class_balanced,class_balanced,0.3489078989128353,0.3489078989128353,0.3489078989128353,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|31|4|random|random|target400_seed31_random_k4,breakhis,resnet18,2026-03-18_1523_seed43,400,31,4,random,random,0.24932142047855646,0.24932142047855646,0.24932142047855646,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|31|64|class_balanced|class_balanced|target400_seed31_class_balanced_k64,breakhis,resnet18,2026-03-18_1523_seed43,400,31,64,class_balanced,class_balanced,0.22126217163153633,0.0,0.0,-0.22126217163153633,-0.22126217163153633,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|31|64|random|random|target400_seed31_random_k64,breakhis,resnet18,2026-03-18_1523_seed43,400,31,64,random,random,0.0,0.6489134273016215,0.6489134273016215,0.6489134273016215,0.6489134273016215,1.0,1.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|31|8|class_balanced|class_balanced|target400_seed31_class_balanced_k8,breakhis,resnet18,2026-03-18_1523_seed43,400,31,8,class_balanced,class_balanced,0.0,0.15518903681164525,0.15518903681164525,0.15518903681164525,0.15518903681164525,1.0,1.0,1
breakhis|resnet18|2026-03-18_1523_seed43|400|31|8|random|random|target400_seed31_random_k8,breakhis,resnet18,2026-03-18_1523_seed43,400,31,8,random,random,0.26499591027726627,0.26499591027726627,0.26499591027726627,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|17|16|class_balanced|class_balanced|target100_seed17_class_balanced_k16,breakhis,resnet18,2026-03-18_1524_seed44,100,17,16,class_balanced,class_balanced,1.0,0.0,0.0037295768363625383,-1.0,-0.9962704231636375,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|17|16|random|random|target100_seed17_random_k16,breakhis,resnet18,2026-03-18_1524_seed44,100,17,16,random,random,0.05479225945718548,0.05479225945718548,0.05479225945718548,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|17|32|class_balanced|class_balanced|target100_seed17_class_balanced_k32,breakhis,resnet18,2026-03-18_1524_seed44,100,17,32,class_balanced,class_balanced,0.0,0.0,0.11339114422814492,0.0,0.11339114422814492,0.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|17|32|random|random|target100_seed17_random_k32,breakhis,resnet18,2026-03-18_1524_seed44,100,17,32,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|17|4|class_balanced|class_balanced|target100_seed17_class_balanced_k4,breakhis,resnet18,2026-03-18_1524_seed44,100,17,4,class_balanced,class_balanced,1.0,0.0,0.0355563379758382,-1.0,-0.9644436620241618,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|17|4|random|random|target100_seed17_random_k4,breakhis,resnet18,2026-03-18_1524_seed44,100,17,4,random,random,0.3422984555849604,0.3422984555849604,0.3422984555849604,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|17|64|class_balanced|random_fallback|target100_seed17_random_fallback_k64,breakhis,resnet18,2026-03-18_1524_seed44,100,17,64,class_balanced,random_fallback,1.0,1.0,0.5766250152832142,0.0,-0.4233749847167858,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|17|64|random|random|target100_seed17_random_k64,breakhis,resnet18,2026-03-18_1524_seed44,100,17,64,random,random,1.0,1.0,0.5766250152832142,0.0,-0.4233749847167858,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|17|8|class_balanced|class_balanced|target100_seed17_class_balanced_k8,breakhis,resnet18,2026-03-18_1524_seed44,100,17,8,class_balanced,class_balanced,0.05003439352424188,0.05003439352424188,0.0,0.0,-0.05003439352424188,0.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|17|8|random|random|target100_seed17_random_k8,breakhis,resnet18,2026-03-18_1524_seed44,100,17,8,random,random,0.1608290587583009,0.1608290587583009,0.1608290587583009,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|23|16|class_balanced|class_balanced|target100_seed23_class_balanced_k16,breakhis,resnet18,2026-03-18_1524_seed44,100,23,16,class_balanced,class_balanced,1.0,1.0,0.7444925173039432,0.0,-0.25550748269605683,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|23|16|random|random|target100_seed23_random_k16,breakhis,resnet18,2026-03-18_1524_seed44,100,23,16,random,random,0.12948690352685846,0.0,0.12948690352685846,-0.12948690352685846,0.0,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|23|32|class_balanced|class_balanced|target100_seed23_class_balanced_k32,breakhis,resnet18,2026-03-18_1524_seed44,100,23,32,class_balanced,class_balanced,1.0,1.0,0.7557027834957917,0.0,-0.24429721650420833,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|23|32|random|random|target100_seed23_random_k32,breakhis,resnet18,2026-03-18_1524_seed44,100,23,32,random,random,0.3759422993949324,0.3759422993949324,0.0,0.0,-0.3759422993949324,0.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|23|4|class_balanced|class_balanced|target100_seed23_class_balanced_k4,breakhis,resnet18,2026-03-18_1524_seed44,100,23,4,class_balanced,class_balanced,1.0,0.0,0.1476691672969422,-1.0,-0.8523308327030578,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|23|4|random|random|target100_seed23_random_k4,breakhis,resnet18,2026-03-18_1524_seed44,100,23,4,random,random,1.0,0.0,0.1654213320211948,-1.0,-0.8345786679788052,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|23|64|class_balanced|random_fallback|target100_seed23_random_fallback_k64,breakhis,resnet18,2026-03-18_1524_seed44,100,23,64,class_balanced,random_fallback,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|23|64|random|random|target100_seed23_random_k64,breakhis,resnet18,2026-03-18_1524_seed44,100,23,64,random,random,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|23|8|class_balanced|class_balanced|target100_seed23_class_balanced_k8,breakhis,resnet18,2026-03-18_1524_seed44,100,23,8,class_balanced,class_balanced,0.2218099629392898,0.2218099629392898,0.0,0.0,-0.2218099629392898,0.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|23|8|random|random|target100_seed23_random_k8,breakhis,resnet18,2026-03-18_1524_seed44,100,23,8,random,random,1.0,0.0,0.04656405158814822,-1.0,-0.9534359484118518,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|31|16|class_balanced|class_balanced|target100_seed31_class_balanced_k16,breakhis,resnet18,2026-03-18_1524_seed44,100,31,16,class_balanced,class_balanced,0.5093882905100571,0.0,0.5093882905100571,-0.5093882905100571,0.0,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|31|16|random|random|target100_seed31_random_k16,breakhis,resnet18,2026-03-18_1524_seed44,100,31,16,random,random,0.4642589025559103,0.0,0.0,-0.4642589025559103,-0.4642589025559103,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|31|32|class_balanced|class_balanced|target100_seed31_class_balanced_k32,breakhis,resnet18,2026-03-18_1524_seed44,100,31,32,class_balanced,class_balanced,0.9331025207775854,0.0,0.0,-0.9331025207775854,-0.9331025207775854,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|31|32|random|random|target100_seed31_random_k32,breakhis,resnet18,2026-03-18_1524_seed44,100,31,32,random,random,0.9926431148840459,0.0,0.9926431148840459,-0.9926431148840459,0.0,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|31|4|class_balanced|class_balanced|target100_seed31_class_balanced_k4,breakhis,resnet18,2026-03-18_1524_seed44,100,31,4,class_balanced,class_balanced,0.3939722120617163,0.0,0.3939722120617163,-0.3939722120617163,0.0,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|31|4|random|random|target100_seed31_random_k4,breakhis,resnet18,2026-03-18_1524_seed44,100,31,4,random,random,0.426681265515146,0.0,0.0,-0.426681265515146,-0.426681265515146,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|31|64|class_balanced|random_fallback|target100_seed31_random_fallback_k64,breakhis,resnet18,2026-03-18_1524_seed44,100,31,64,class_balanced,random_fallback,0.558544142282081,0.558544142282081,0.0,0.0,-0.558544142282081,0.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|31|64|random|random|target100_seed31_random_k64,breakhis,resnet18,2026-03-18_1524_seed44,100,31,64,random,random,0.558544142282081,0.558544142282081,0.0,0.0,-0.558544142282081,0.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|31|8|class_balanced|class_balanced|target100_seed31_class_balanced_k8,breakhis,resnet18,2026-03-18_1524_seed44,100,31,8,class_balanced,class_balanced,0.3691353015384055,0.0,0.3691353015384055,-0.3691353015384055,0.0,-1.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|100|31|8|random|random|target100_seed31_random_k8,breakhis,resnet18,2026-03-18_1524_seed44,100,31,8,random,random,0.4234050184212356,0.0,0.0,-0.4234050184212356,-0.4234050184212356,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|17|16|class_balanced|class_balanced|target200_seed17_class_balanced_k16,breakhis,resnet18,2026-03-18_1524_seed44,200,17,16,class_balanced,class_balanced,0.3288173077819413,0.0,0.0,-0.3288173077819413,-0.3288173077819413,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|17|16|random|random|target200_seed17_random_k16,breakhis,resnet18,2026-03-18_1524_seed44,200,17,16,random,random,0.6677906724338806,0.6677906724338806,0.6677906724338806,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|17|32|class_balanced|class_balanced|target200_seed17_class_balanced_k32,breakhis,resnet18,2026-03-18_1524_seed44,200,17,32,class_balanced,class_balanced,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|17|32|random|random|target200_seed17_random_k32,breakhis,resnet18,2026-03-18_1524_seed44,200,17,32,random,random,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|17|4|class_balanced|class_balanced|target200_seed17_class_balanced_k4,breakhis,resnet18,2026-03-18_1524_seed44,200,17,4,class_balanced,class_balanced,1.0,0.4650041279855885,0.4650041279855885,-0.5349958720144115,-0.5349958720144115,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|17|4|random|random|target200_seed17_random_k4,breakhis,resnet18,2026-03-18_1524_seed44,200,17,4,random,random,1.0,0.4054564842194694,0.4054564842194694,-0.5945435157805306,-0.5945435157805306,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|17|64|class_balanced|random_fallback|target200_seed17_random_fallback_k64,breakhis,resnet18,2026-03-18_1524_seed44,200,17,64,class_balanced,random_fallback,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|17|64|random|random|target200_seed17_random_k64,breakhis,resnet18,2026-03-18_1524_seed44,200,17,64,random,random,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|17|8|class_balanced|class_balanced|target200_seed17_class_balanced_k8,breakhis,resnet18,2026-03-18_1524_seed44,200,17,8,class_balanced,class_balanced,0.0,0.14912484170536702,0.14912484170536702,0.14912484170536702,0.14912484170536702,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|17|8|random|random|target200_seed17_random_k8,breakhis,resnet18,2026-03-18_1524_seed44,200,17,8,random,random,1.0,0.46458972554308503,0.46458972554308503,-0.5354102744569149,-0.5354102744569149,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|23|16|class_balanced|class_balanced|target200_seed23_class_balanced_k16,breakhis,resnet18,2026-03-18_1524_seed44,200,23,16,class_balanced,class_balanced,0.4354329274759521,0.0,0.0,-0.4354329274759521,-0.4354329274759521,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|23|16|random|random|target200_seed23_random_k16,breakhis,resnet18,2026-03-18_1524_seed44,200,23,16,random,random,0.9208420309335221,0.0,0.0,-0.9208420309335221,-0.9208420309335221,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|23|32|class_balanced|class_balanced|target200_seed23_class_balanced_k32,breakhis,resnet18,2026-03-18_1524_seed44,200,23,32,class_balanced,class_balanced,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|23|32|random|random|target200_seed23_random_k32,breakhis,resnet18,2026-03-18_1524_seed44,200,23,32,random,random,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|23|4|class_balanced|class_balanced|target200_seed23_class_balanced_k4,breakhis,resnet18,2026-03-18_1524_seed44,200,23,4,class_balanced,class_balanced,0.0,0.662130773280019,0.662130773280019,0.662130773280019,0.662130773280019,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|23|4|random|random|target200_seed23_random_k4,breakhis,resnet18,2026-03-18_1524_seed44,200,23,4,random,random,0.0,0.4664312883463888,0.4664312883463888,0.4664312883463888,0.4664312883463888,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|23|64|class_balanced|random_fallback|target200_seed23_random_fallback_k64,breakhis,resnet18,2026-03-18_1524_seed44,200,23,64,class_balanced,random_fallback,1.0,0.2078245435094613,0.2078245435094613,-0.7921754564905387,-0.7921754564905387,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|23|64|random|random|target200_seed23_random_k64,breakhis,resnet18,2026-03-18_1524_seed44,200,23,64,random,random,1.0,0.2078245435094613,0.2078245435094613,-0.7921754564905387,-0.7921754564905387,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|23|8|class_balanced|class_balanced|target200_seed23_class_balanced_k8,breakhis,resnet18,2026-03-18_1524_seed44,200,23,8,class_balanced,class_balanced,0.0,0.773218537349011,0.773218537349011,0.773218537349011,0.773218537349011,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|23|8|random|random|target200_seed23_random_k8,breakhis,resnet18,2026-03-18_1524_seed44,200,23,8,random,random,0.0,0.08263026597671552,0.08263026597671552,0.08263026597671552,0.08263026597671552,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|31|16|class_balanced|class_balanced|target200_seed31_class_balanced_k16,breakhis,resnet18,2026-03-18_1524_seed44,200,31,16,class_balanced,class_balanced,0.1223173395227699,1.0,1.0,0.8776826604772301,0.8776826604772301,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|31|16|random|random|target200_seed31_random_k16,breakhis,resnet18,2026-03-18_1524_seed44,200,31,16,random,random,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|31|32|class_balanced|class_balanced|target200_seed31_class_balanced_k32,breakhis,resnet18,2026-03-18_1524_seed44,200,31,32,class_balanced,class_balanced,0.0,0.6270744322775922,0.6270744322775922,0.6270744322775922,0.6270744322775922,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|31|32|random|random|target200_seed31_random_k32,breakhis,resnet18,2026-03-18_1524_seed44,200,31,32,random,random,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|31|4|class_balanced|class_balanced|target200_seed31_class_balanced_k4,breakhis,resnet18,2026-03-18_1524_seed44,200,31,4,class_balanced,class_balanced,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|31|4|random|random|target200_seed31_random_k4,breakhis,resnet18,2026-03-18_1524_seed44,200,31,4,random,random,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|31|64|class_balanced|random_fallback|target200_seed31_random_fallback_k64,breakhis,resnet18,2026-03-18_1524_seed44,200,31,64,class_balanced,random_fallback,0.8562634693122837,1.0,1.0,0.1437365306877163,0.1437365306877163,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|31|64|random|random|target200_seed31_random_k64,breakhis,resnet18,2026-03-18_1524_seed44,200,31,64,random,random,0.8562634693122837,1.0,1.0,0.1437365306877163,0.1437365306877163,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|31|8|class_balanced|class_balanced|target200_seed31_class_balanced_k8,breakhis,resnet18,2026-03-18_1524_seed44,200,31,8,class_balanced,class_balanced,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|200|31|8|random|random|target200_seed31_random_k8,breakhis,resnet18,2026-03-18_1524_seed44,200,31,8,random,random,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|17|16|class_balanced|class_balanced|target40_seed17_class_balanced_k16,breakhis,resnet18,2026-03-18_1524_seed44,40,17,16,class_balanced,class_balanced,0.0,0.7477316567835954,0.7477316567835954,0.7477316567835954,0.7477316567835954,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|17|16|random|random|target40_seed17_random_k16,breakhis,resnet18,2026-03-18_1524_seed44,40,17,16,random,random,0.0,0.44362514328719876,0.44362514328719876,0.44362514328719876,0.44362514328719876,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|17|32|class_balanced|class_balanced|target40_seed17_class_balanced_k32,breakhis,resnet18,2026-03-18_1524_seed44,40,17,32,class_balanced,class_balanced,0.0,0.2641944489961357,0.2641944489961357,0.2641944489961357,0.2641944489961357,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|17|32|random|random|target40_seed17_random_k32,breakhis,resnet18,2026-03-18_1524_seed44,40,17,32,random,random,0.0,0.5648162133852842,0.5648162133852842,0.5648162133852842,0.5648162133852842,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|17|4|class_balanced|class_balanced|target40_seed17_class_balanced_k4,breakhis,resnet18,2026-03-18_1524_seed44,40,17,4,class_balanced,class_balanced,0.0,0.38963866686951276,0.38963866686951276,0.38963866686951276,0.38963866686951276,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|17|4|random|random|target40_seed17_random_k4,breakhis,resnet18,2026-03-18_1524_seed44,40,17,4,random,random,1.0,0.523327307288069,0.523327307288069,-0.476672692711931,-0.476672692711931,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|17|64|class_balanced|random_fallback|target40_seed17_random_fallback_k64,breakhis,resnet18,2026-03-18_1524_seed44,40,17,64,class_balanced,random_fallback,0.0,0.9029677855353536,0.9029677855353536,0.9029677855353536,0.9029677855353536,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|17|64|random|random|target40_seed17_random_k64,breakhis,resnet18,2026-03-18_1524_seed44,40,17,64,random,random,0.0,0.9029677855353536,0.9029677855353536,0.9029677855353536,0.9029677855353536,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|17|8|class_balanced|class_balanced|target40_seed17_class_balanced_k8,breakhis,resnet18,2026-03-18_1524_seed44,40,17,8,class_balanced,class_balanced,0.0,0.4332377110396375,0.4332377110396375,0.4332377110396375,0.4332377110396375,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|17|8|random|random|target40_seed17_random_k8,breakhis,resnet18,2026-03-18_1524_seed44,40,17,8,random,random,0.0,0.6596768349467749,0.6596768349467749,0.6596768349467749,0.6596768349467749,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|23|16|class_balanced|class_balanced|target40_seed23_class_balanced_k16,breakhis,resnet18,2026-03-18_1524_seed44,40,23,16,class_balanced,class_balanced,1.0,0.4880330029187067,0.4880330029187067,-0.5119669970812932,-0.5119669970812932,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|23|16|random|random|target40_seed23_random_k16,breakhis,resnet18,2026-03-18_1524_seed44,40,23,16,random,random,0.0,0.3917716473749804,0.3917716473749804,0.3917716473749804,0.3917716473749804,1.0,1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|23|32|class_balanced|class_balanced|target40_seed23_class_balanced_k32,breakhis,resnet18,2026-03-18_1524_seed44,40,23,32,class_balanced,class_balanced,1.0,0.4342084375273191,0.4342084375273191,-0.5657915624726809,-0.5657915624726809,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|23|32|random|random|target40_seed23_random_k32,breakhis,resnet18,2026-03-18_1524_seed44,40,23,32,random,random,0.33708652918882986,0.0,0.0,-0.33708652918882986,-0.33708652918882986,-1.0,-1.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|23|4|class_balanced|class_balanced|target40_seed23_class_balanced_k4,breakhis,resnet18,2026-03-18_1524_seed44,40,23,4,class_balanced,class_balanced,1.0,0.5085746068425483,0.5085746068425483,-0.4914253931574517,-0.4914253931574517,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|23|4|random|random|target40_seed23_random_k4,breakhis,resnet18,2026-03-18_1524_seed44,40,23,4,random,random,0.9520818265851384,0.9520818265851384,0.9520818265851384,0.0,0.0,0.0,0.0,1
breakhis|resnet18|2026-03-18_1524_seed44|40|23|64|class_balanced|random_fallback|target40_seed23_random_fallback_k64,breakhis,resnet18,2026-03-18_1524_seed44,40,23,64,class_balanced,random_fallback,1.0,0.17065237602509561,0.17065237602509561,-0.8293476239749044,-0.8293476239749044,0.0,0.0,1
